price,unnamed: 0,pid,area,ms.subclass,ms.zoning,lot.frontage,lot.area,street,alley,lot.shape,land.contour,utilities,lot.config,land.slope,neighborhood,condition.1,condition.2,bldg.type,house.style,overall.qual,overall.cond,year.built,year.remod.add,roof.style,roof.matl,exterior.1st,exterior.2nd,mas.vnr.type,mas.vnr.area,exter.qual,exter.cond,foundation,bsmt.qual,bsmt.cond,bsmt.exposure,bsmtfin.type.1,bsmtfin.sf.1,bsmtfin.type.2,bsmtfin.sf.2,bsmt.unf.sf,total.bsmt.sf,heating,heating.qc,central.air,electrical,x1st.flr.sf,x2nd.flr.sf,low.qual.fin.sf,bsmt.full.bath,bsmt.half.bath,full.bath,half.bath,bedroom.abvgr,kitchen.abvgr,kitchen.qual,totrms.abvgrd,functional,fireplaces,fireplace.qu,garage.type,garage.yr.blt,garage.finish,garage.cars,garage.area,garage.qual,garage.cond,paved.drive,wood.deck.sf,open.porch.sf,enclosed.porch,x3ssn.porch,screen.porch,pool.area,pool.qc,fence,misc.feature,misc.val,mo.sold,yr.sold,sale.type,sale.condition
125000,697,40696,1728,90,RM,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,TA,TA,CBlock,TA,TA,No,Rec,1332.0,Unf,0.0,396.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1.0,0.0,2,0,6,2,TA,10,Typ,0,,Detchd,1963.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,ConLI,Abnorml
98000,775,50775,1529,50,RL,50.0,8405,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,Wall,TA,N,FuseF,1088,441,0,0.0,0.0,2,0,4,1,TA,9,Mod,0,,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,92,0,185,0,0,0,,,,0,4,2009,WD ,Normal
143000,350,50350,923,120,RL,50.0,8012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,543.0,BLQ,119.0,261.0,923.0,GasA,TA,Y,SBrkr,923,0,0,0.0,0.0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1980.0,RFn,1.0,264.0,TA,TA,Y,80,0,0,0,0,0,,,,0,5,2010,WD ,Normal
181316,307,40306,1516,60,RL,,8803,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,600.0,Unf,0.0,107.0,707.0,GasA,Gd,Y,SBrkr,707,809,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,409.0,TA,TA,Y,0,46,0,0,0,0,,,,0,7,2009,WD ,Normal
179400,260,40259,1501,160,FV,24.0,2280,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,Unf,0.0,195.0,744.0,GasA,Gd,Y,SBrkr,757,744,0,0.0,0.0,2,1,3,1,TA,6,Typ,0,,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2008,WD ,Normal
111000,742,50742,987,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,BLQ,254.0,Unf,0.0,229.0,483.0,GasA,TA,Y,SBrkr,483,504,0,1.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD ,Normal
153000,391,50391,1297,20,RL,74.0,8532,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297,0,0,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD ,Normal
150000,455,50455,1244,20,RL,90.0,11988,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,777.0,Unf,0.0,467.0,1244.0,GasA,Ex,Y,FuseA,1244,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,Unf,1.0,336.0,TA,TA,Y,0,40,0,0,0,0,,,,0,5,2007,WD ,Normal
159000,259,40258,1384,20,RL,70.0,13300,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,0.0,521.0,1015.0,GasA,Gd,Y,SBrkr,1384,0,0,1.0,0.0,1,0,2,1,TA,6,Min1,0,,Attchd,2001.0,Unf,2.0,896.0,TA,TA,Y,75,0,0,323,0,0,,,Shed,400,6,2006,WD ,Normal
415000,389,40388,3672,75,RL,60.0,19800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,0.0,1411.0,1836.0,GasA,Gd,Y,SBrkr,1836,1836,0,0.0,0.0,3,1,5,1,Gd,7,Typ,2,Gd,Detchd,1993.0,Unf,2.0,836.0,TA,TA,Y,684,80,32,0,0,0,,,,0,12,2006,WD ,Normal
146000,357,50357,990,20,RL,60.0,8428,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1995.0,Unf,1.0,384.0,TA,TA,Y,256,0,0,0,0,0,,,,0,7,2007,WD ,Normal
124000,515,40514,1750,70,RM,50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,636.0,636.0,GasA,TA,Y,FuseA,1089,661,0,0.0,0.0,1,0,3,1,Ex,8,Typ,0,,Detchd,1937.0,Unf,1.0,240.0,Fa,Po,N,0,0,293,0,0,0,,MnPrv,,0,6,2006,WD ,Abnorml
194000,499,40498,1432,80,RL,,16157,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680.0,Rec,391.0,289.0,1360.0,GasA,Ex,Y,SBrkr,1432,0,0,1.0,0.0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1978.0,Unf,2.0,588.0,TA,TA,Y,168,180,0,0,0,0,,,,0,6,2007,WD ,Normal
261500,903,40902,1872,60,RL,,11885,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,Av,GLQ,990.0,Unf,0.0,309.0,1299.0,GasA,Ex,Y,SBrkr,1299,573,0,1.0,0.0,2,1,3,1,Ex,7,Typ,1,TA,BuiltIn,2001.0,RFn,2.0,531.0,TA,TA,Y,160,122,0,0,0,0,,,,0,11,2009,WD ,Normal
142500,480,40479,1059,20,RL,75.0,9000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,773.0,Unf,0.0,286.0,1059.0,GasA,Gd,Y,SBrkr,1059,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.0,Fin,1.0,286.0,TA,TA,Y,0,88,0,0,0,0,,GdWo,,0,6,2006,WD ,Abnorml
301000,797,40796,2048,60,FV,,8010,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,964.0,Unf,0.0,90.0,1054.0,GasA,Ex,Y,SBrkr,1072,976,0,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Gd,Detchd,2003.0,Unf,2.0,552.0,TA,TA,Y,0,48,0,0,180,0,,,,0,8,2007,WD ,Normal
127000,564,50564,864,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,671.0,Unf,0.0,193.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,Ex,5,Typ,0,,Detchd,1977.0,Fin,2.0,576.0,Gd,Ex,Y,155,0,0,0,0,0,,,,0,9,2007,WD ,Normal
140000,134,50134,848,120,RM,,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,163.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,1.0,0.0,1,0,1,1,Gd,4,Typ,0,,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,,,,0,5,2009,WD ,Normal
106000,788,50788,1302,160,RM,24.0,2016,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,TA,Y,SBrkr,630,672,0,0.0,0.0,2,1,3,1,TA,6,Typ,0,,Detchd,1970.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2007,WD ,Normal
197000,997,40996,1576,60,FV,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,770.0,770.0,GasA,Ex,Y,SBrkr,778,798,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2006.0,RFn,2.0,614.0,TA,TA,Y,0,50,0,0,0,0,,,,0,8,2006,New,Partial
219990,252,50252,1576,120,RM,,3940,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,0.0,306.0,1393.0,GasA,Ex,Y,SBrkr,1576,0,0,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2004.0,RFn,3.0,668.0,TA,TA,Y,143,20,0,0,0,0,,,,0,5,2008,WD ,Normal
175000,689,40688,1484,20,RL,70.0,12243,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,998.0,Unf,0.0,486.0,1484.0,GasA,Gd,Y,SBrkr,1484,0,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1971.0,Unf,2.0,487.0,TA,TA,Y,224,0,0,0,180,0,,,,0,2,2007,WD ,Normal
72000,61,40060,672,30,RM,61.0,8534,Pave,,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,432.0,GasA,TA,N,FuseA,672,0,0,0.0,0.0,1,0,2,1,TA,4,Min1,0,,,,,0.0,0.0,,,N,0,0,112,0,0,0,,GdWo,,0,6,2006,WD ,Normal
145500,923,40922,1053,20,RL,72.0,10007,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,Ex,Y,SBrkr,1053,0,0,1.0,0.0,1,1,3,1,Gd,5,Typ,0,,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2008,WD ,Normal
146000,118,50118,1548,160,RL,24.0,2308,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,306.0,Unf,0.0,498.0,804.0,GasA,TA,Y,SBrkr,804,744,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Detchd,1976.0,RFn,2.0,440.0,TA,TA,Y,108,0,0,0,0,0,,,,0,9,2009,WD ,Normal
142500,610,40609,1141,20,RL,63.0,13072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,1141.0,GasA,Ex,Y,SBrkr,1141,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2006,WD ,Abnorml
143500,458,50458,1268,20,RL,,9286,Pave,,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196.0,Unf,0.0,1072.0,1268.0,GasA,TA,Y,SBrkr,1268,0,0,0.0,0.0,1,1,3,1,Gd,5,Typ,0,,Detchd,1978.0,Unf,1.0,252.0,TA,TA,Y,173,0,0,0,0,0,,,,0,10,2009,WD ,Normal
109900,92,50092,1196,30,RM,40.0,4800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,1196.0,GasA,Ex,Y,FuseA,1196,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1957.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD ,Normal
237500,513,50513,2117,20,RL,,12925,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,865.0,Unf,0.0,340.0,1205.0,GasA,Ex,Y,SBrkr,2117,0,0,0.0,0.0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2.0,550.0,TA,TA,Y,0,42,0,0,0,0,,,,0,5,2008,WD ,Normal
165000,874,40873,1470,60,RL,65.0,8139,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,TA,TA,PConc,Gd,TA,No,ALQ,476.0,Unf,0.0,204.0,680.0,GasA,Gd,Y,SBrkr,680,790,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,420.0,TA,TA,Y,192,49,0,0,0,0,,,,0,10,2008,WD ,Normal
194700,584,50584,1362,120,RL,61.0,7577,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,20.0,Unf,0.0,1342.0,1362.0,GasA,Ex,Y,SBrkr,1362,0,0,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,460.0,TA,TA,Y,192,28,0,0,0,0,,,,0,6,2007,WD ,Normal
190000,261,50261,2544,90,RL,81.0,9671,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,2Story,6,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,Stone,480.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1248.0,1248.0,GasA,TA,Y,SBrkr,1248,1296,0,0.0,0.0,2,2,6,2,TA,12,Typ,0,,Attchd,1969.0,RFn,3.0,907.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2009,WD ,Normal
202900,399,50399,1908,60,RL,85.0,14191,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Ex,Y,SBrkr,993,915,0,0.0,0.0,2,1,4,1,Gd,9,Typ,0,,Attchd,2002.0,Fin,2.0,431.0,TA,TA,Y,135,0,0,0,0,0,,,,0,4,2010,WD ,Normal
125000,231,50231,1365,160,RM,24.0,2368,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765.0,Unf,0.0,0.0,765.0,GasA,TA,Y,SBrkr,765,600,0,0.0,0.0,1,1,3,1,TA,7,Min1,0,,Attchd,1970.0,Unf,2.0,440.0,TA,TA,Y,0,36,0,0,0,0,,,,0,5,2009,WD ,Normal
39300,918,40917,334,20,RL,50.0,5000,Pave,,Reg,Low,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Fa,Fa,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,Fa,N,FuseF,334,0,0,0.0,0.0,1,0,1,1,Fa,2,Typ,0,,,,,0.0,0.0,,,N,0,0,0,0,0,0,,,,0,1,2007,WD ,Normal
123000,83,50083,1427,70,RM,,5775,Pave,,IR2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,6,7,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,483.0,483.0,GasA,Ex,Y,SBrkr,741,686,0,0.0,0.0,1,0,3,1,Gd,7,Typ,0,,Attchd,1915.0,Unf,1.0,379.0,TA,TA,Y,0,24,112,0,0,0,,,,0,2,2009,WD ,Normal
192500,807,40806,1663,60,RL,67.0,12774,Pave,,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,835.0,835.0,GasA,Ex,Y,SBrkr,835,828,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,168,68,0,0,0,0,,,,0,7,2008,WD ,Normal
85000,583,50583,1022,30,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,247.0,Rec,465.0,310.0,1022.0,GasW,TA,N,SBrkr,1022,0,0,1.0,0.0,1,0,2,1,TA,4,Maj2,0,,Detchd,1956.0,Unf,1.0,280.0,TA,TA,Y,0,30,226,0,0,0,,,,0,6,2009,WD ,Normal
140750,79,50079,1470,70,RM,60.0,10560,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,0.0,455.0,738.0,GasA,Ex,Y,SBrkr,868,602,0,0.0,0.0,1,1,2,1,TA,6,Min1,0,,Detchd,1970.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD ,Normal
285000,163,40162,2225,60,RL,88.0,11134,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,1129.0,Unf,0.0,261.0,1390.0,GasA,Ex,Y,SBrkr,1402,823,0,1.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,1992.0,RFn,3.0,713.0,TA,TA,Y,198,30,0,0,0,0,,,,0,6,2010,WD ,Normal
372397,917,40916,1792,20,RL,121.0,13758,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1232.0,Unf,0.0,560.0,1792.0,GasA,Ex,Y,SBrkr,1792,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,3.0,925.0,TA,TA,Y,204,49,0,0,0,0,,,,0,3,2006,New,Partial
354000,248,50248,2468,60,RL,99.0,12099,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,970.0,Unf,0.0,166.0,1136.0,GasA,Ex,Y,SBrkr,1136,1332,0,1.0,0.0,2,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,872.0,TA,TA,Y,184,154,0,0,0,0,,,,0,6,2007,WD ,Normal
173000,477,50477,1632,60,RL,,9130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,400.0,Rec,64.0,336.0,800.0,GasA,Gd,Y,SBrkr,800,832,0,0.0,1.0,1,1,4,1,Gd,7,Typ,0,,Attchd,1966.0,Unf,2.0,484.0,TA,TA,Y,0,40,0,0,0,0,,,,0,7,2008,WD ,Normal
108538,223,40222,1206,20,RL,87.0,10725,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,TA,TA,CBlock,TA,TA,No,Rec,936.0,Unf,0.0,270.0,1206.0,GasA,Fa,Y,SBrkr,1206,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,21,0,0,0,0,,,,0,5,2010,WD ,Normal
125000,726,40725,912,20,RL,70.0,8521,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,842.0,Unf,0.0,70.0,912.0,GasA,TA,Y,SBrkr,912,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1974.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,5,2010,WD ,Normal
184900,123,40122,1585,60,RL,74.0,7632,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,SBrkr,831,754,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,2.0,449.0,TA,TA,Y,100,77,0,0,0,0,,,,0,3,2006,WD ,Normal
247900,107,50107,1682,120,RL,45.0,6264,Pave,,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1997,1997,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,656.0,Unf,0.0,1008.0,1664.0,GasA,Ex,Y,SBrkr,1682,0,0,1.0,0.0,1,1,1,1,Gd,6,Min1,1,TA,Attchd,1997.0,Fin,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2008,WD ,Normal
123000,911,40910,1040,20,RL,,11677,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,TA,TA,CBlock,TA,TA,Av,Rec,249.0,BLQ,761.0,30.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.0,RFn,1.0,264.0,TA,TA,Y,0,90,0,0,0,0,,MnPrv,,0,2,2007,WD ,Normal
159000,14,40013,1394,20,RL,,9500,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,609.0,Unf,0.0,785.0,1394.0,GasA,Gd,Y,SBrkr,1394,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,RFn,2.0,514.0,TA,TA,Y,0,76,0,0,185,0,,,,0,7,2009,WD ,Normal
